HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Age,Answer.Education,Answer.Gender,Answer.Race,Answer.surveycode
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,33L7PJKHCHIF9A1LKERCLA2ERUOT8N,A3OW5EFQ5QFD19,Approved,Fri May 06 11:25:59 PDT 2016,Fri May 06 11:34:40 PDT 2016,Fri May 06 15:34:40 PDT 2016,Fri May 06 14:57:36 PDT 2016,NA,NA,521,100% (1/1),100% (1/1),100% (1/1),28,Bachelors degree,Female,African American,e0HK2UPObH
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,34FNN24DCNTS3EHDWM78H7K245G5YV,A3SHP9IPZ2FLOX,Approved,Fri May 06 09:10:40 PDT 2016,Fri May 06 09:18:17 PDT 2016,Fri May 06 13:18:17 PDT 2016,2016-05-06 20:22:36 UTC,NA,NA,457,100% (1/1),100% (1/1),100% (1/1),40,select one,Male,Caucasian,HvFfpB0Qdb
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,34S9DKFK749WT3NJ0M3UBOKOVR7YN7,ACIHCWKHNFC7U,Approved,Fri May 06 11:43:16 PDT 2016,Fri May 06 11:55:44 PDT 2016,Fri May 06 15:55:44 PDT 2016,Fri May 06 14:57:36 PDT 2016,NA,NA,748,100% (1/1),100% (1/1),100% (1/1),29,Bachelors degree,Male,Caucasian,zU8CIPFPQY
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,352YTHGROWXOL0NO8HKAQFJLEDA4HS,A1486XFUE4FA27,Approved,Fri May 06 09:15:16 PDT 2016,Fri May 06 09:29:20 PDT 2016,Fri May 06 13:29:20 PDT 2016,2016-05-06 20:32:36 UTC,NA,NA,844,100% (1/1),100% (1/1),100% (1/1),51,Some college/ no degree,Male,Caucasian,VxcrZzcT4a
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,35GCEFQ6I68PUP4EEPLYGHVKW3V3ZW,A3SZ5EYLO5ZQ2D,Approved,Fri May 06 09:14:23 PDT 2016,Fri May 06 09:22:06 PDT 2016,Fri May 06 13:22:06 PDT 2016,2016-05-06 20:22:36 UTC,NA,NA,463,100% (1/1),100% (1/1),100% (1/1),49,select one,Female,Caucasian,55ZgBV7kMH
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,374TNBHA8CFHW00BGEVBFIFT015YQ3,A3JTMXHPNCUFNX,Approved,Fri May 06 09:23:02 PDT 2016,Fri May 06 09:32:42 PDT 2016,Fri May 06 13:32:42 PDT 2016,2016-05-06 20:37:36 UTC,NA,NA,580,100% (1/1),100% (1/1),100% (1/1),34,Bachelors degree,Female,Caucasian,JWW5Xi6nic
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,379J5II41P08ZY37O8BLRTOJ8JEELG,A36KE97IOQINHY,Approved,Fri May 06 09:24:35 PDT 2016,Fri May 06 09:34:51 PDT 2016,Fri May 06 13:34:51 PDT 2016,2016-05-06 20:37:36 UTC,NA,NA,616,100% (1/1),100% (1/1),100% (1/1),68,Bachelors degree,Male,Caucasian,nHMcqmvM2L
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,37QW5D2ZRH6EUAO6VEMMB56SPBSS8F,A1YX741QQSMKPS,Approved,Fri May 06 13:43:07 PDT 2016,Fri May 06 13:45:10 PDT 2016,Fri May 06 17:45:10 PDT 2016,Fri May 06 14:57:36 PDT 2016,NA,NA,123,100% (2/2),100% (2/2),100% (1/1),59,select one,Male,Caucasian,dTyPwM57gY
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,39O5D9O87UCCMWT4MB1Q5JUZNLFC3C,A3GLT78I4NBP4Q,Approved,Fri May 06 09:38:32 PDT 2016,Fri May 06 09:42:13 PDT 2016,Fri May 06 13:42:13 PDT 2016,2016-05-06 20:42:36 UTC,NA,NA,221,100% (1/1),100% (1/1),100% (1/1),22,Some college/ no degree,Male,Asian,jH8Mv40lYS
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,39O5D9O87UCCMWT4MB1Q5JUZNMPC3O,A70YD2CROSGVJ,Approved,Fri May 06 10:37:50 PDT 2016,Fri May 06 10:48:47 PDT 2016,Fri May 06 14:48:47 PDT 2016,2016-05-06 21:52:36 UTC,NA,NA,657,100% (1/1),100% (1/1),100% (1/1),43,Some college/ no degree,Female,Caucasian,0Fm5kbZQnB
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,3A1COHJ8NKFP41AQKKAN7RZQGZB8H8,A3AIX82WZQZB5A,Approved,Fri May 06 09:37:01 PDT 2016,Fri May 06 09:43:26 PDT 2016,Fri May 06 13:43:26 PDT 2016,2016-05-06 20:47:36 UTC,NA,NA,385,100% (1/1),100% (1/1),100% (1/1),46,Associates degree,Male,Caucasian,wg9ez4vsQ3
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,3A4NIXBJ77J6BMVK56Z441TSHL2LM9,AOWW3URQNRJ6U,Approved,Fri May 06 09:10:02 PDT 2016,Fri May 06 09:34:03 PDT 2016,Fri May 06 13:34:03 PDT 2016,2016-05-06 20:37:36 UTC,NA,NA,1441,100% (1/1),100% (1/1),100% (1/1),24,Some High School,Male,Caucasian,dbUqZI97Em
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,3AMW0RGHOEM2KPVI9Z7BYXRCRM9PN9,AU01P6YB9J5JX,Approved,Fri May 06 12:20:56 PDT 2016,Fri May 06 12:23:23 PDT 2016,Fri May 06 16:23:23 PDT 2016,Fri May 06 14:57:37 PDT 2016,NA,NA,147,100% (1/1),100% (1/1),100% (1/1),{},select one,Female,Others,QD0ubY55sd
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,3EJJQNKU9SPVM6PMJTGNY8UV6RURHY,APSP9NBS1JLLB,Approved,Fri May 06 09:15:01 PDT 2016,Fri May 06 09:37:49 PDT 2016,Fri May 06 13:37:49 PDT 2016,2016-05-06 20:42:36 UTC,NA,NA,1368,100% (1/1),100% (1/1),100% (1/1),20,Some college/ no degree,Male,Caucasian,h3OWLTJr3k
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,3ERET4BTVNTGKWU8VXJYKFATSNY9K5,ANI98EM130CXL,Approved,Fri May 06 13:41:57 PDT 2016,Fri May 06 13:51:33 PDT 2016,Fri May 06 17:51:33 PDT 2016,Fri May 06 14:57:37 PDT 2016,NA,NA,576,100% (1/1),100% (1/1),100% (1/1),47,Some college/ no degree,Male,Others,iwk63aV1mu
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,3FTOP5WARG83DI0DDG0TQP9NATWJ0U,AYUREWGFQG5JV,Approved,Fri May 06 09:09:49 PDT 2016,Fri May 06 09:28:15 PDT 2016,Fri May 06 13:28:15 PDT 2016,2016-05-06 20:32:36 UTC,NA,NA,1106,100% (1/1),100% (1/1),100% (1/1),35,Bachelors degree,Female,Caucasian,8xxjuirZvP
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,3G5W44VEU82VZ6HG93P8CWWGW01KGF,AM2KK02JXXW48,Approved,Fri May 06 10:28:07 PDT 2016,Fri May 06 10:41:10 PDT 2016,Fri May 06 14:41:10 PDT 2016,2016-05-06 21:42:36 UTC,NA,NA,783,100% (1/1),100% (1/1),100% (1/1),38,select one,Male,Caucasian,vCRFIioh83
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,3GM6G9ZBKOHUUZ3PEF1VQS39BYRMTG,APGX2WZ59OWDN,Approved,Fri May 06 09:24:33 PDT 2016,Fri May 06 09:39:55 PDT 2016,Fri May 06 13:39:55 PDT 2016,2016-05-06 20:42:36 UTC,NA,NA,922,100% (1/1),100% (1/1),100% (1/1),22,Some college/ no degree,Female,Caucasian,JoSPbV94od
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,3I0BTBYZAY5T87VCZG1W0COBNXG0YG,AOAQK9URS9KUR,Approved,Fri May 06 09:45:35 PDT 2016,Fri May 06 10:01:03 PDT 2016,Fri May 06 14:01:03 PDT 2016,2016-05-06 21:02:36 UTC,NA,NA,928,100% (1/1),100% (1/1),100% (1/1),26,Some college/ no degree,Male,Caucasian,ZNEibxRVLc
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,3I7DHKZYGOKM3N0IRWFKSMDMYUSF5A,A21M2EFFRKX5S3,Approved,Fri May 06 09:15:26 PDT 2016,Fri May 06 09:32:23 PDT 2016,Fri May 06 13:32:23 PDT 2016,2016-05-06 20:32:36 UTC,NA,NA,1017,100% (1/1),100% (1/1),100% (1/1),27,select one,Female,Caucasian,wkQjhSR9NN
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,3JBT3HLQF9MW1E91CNI5TKYL10VPZ4,A3HKIIASOBMNO2,Approved,Fri May 06 14:27:12 PDT 2016,Fri May 06 14:35:38 PDT 2016,Fri May 06 18:35:38 PDT 2016,Fri May 06 14:57:37 PDT 2016,NA,NA,506,100% (1/1),100% (1/1),100% (1/1),36,Some college/ no degree,Male,Caucasian,Mouazjmbpd
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,3KXIR214I50K6AK6PWH33BDJPVZ24H,A1NIS6K153XU6C,Approved,Fri May 06 13:52:43 PDT 2016,Fri May 06 14:15:17 PDT 2016,Fri May 06 18:15:17 PDT 2016,Fri May 06 14:57:37 PDT 2016,NA,NA,1354,100% (1/1),100% (1/1),100% (1/1),30,Some college/ no degree,Female,African American,fVQLRaaGDp
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,3LPW2N6LKUMBM5X8MLAJEMEP8H85U0,APLBF6JY2C1QZ,Approved,Fri May 06 09:17:25 PDT 2016,Fri May 06 09:26:10 PDT 2016,Fri May 06 13:26:10 PDT 2016,2016-05-06 20:27:36 UTC,NA,NA,525,100% (1/1),100% (1/1),100% (1/1),47,Bachelors degree,Female,Caucasian,N5A4lzhJC6
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,3LRLIPTPERTUPF4DN3XYGALDY52AK7,A30IUZPRX1LFYB,Approved,Fri May 06 12:05:15 PDT 2016,Fri May 06 12:14:49 PDT 2016,Fri May 06 16:14:49 PDT 2016,Fri May 06 14:57:38 PDT 2016,NA,NA,574,100% (2/2),100% (2/2),100% (1/1),35,Associates degree,Female,Caucasian,vzcdvlz08f
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,3NJM2BJS4XQJTLYRK9YXIMX0SIGCPZ,AZX848Q53S3XY,Approved,Fri May 06 10:35:00 PDT 2016,Fri May 06 10:43:15 PDT 2016,Fri May 06 14:43:15 PDT 2016,2016-05-06 21:47:36 UTC,NA,NA,495,100% (1/1),100% (1/1),100% (1/1),27,Bachelors degree,Female,Asian,ShyIh4y3oP
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,3NS0A6KXC5SQO1G294SIZBKT09OGZ7,A293W3UQ4R169G,Approved,Fri May 06 11:28:14 PDT 2016,Fri May 06 11:40:26 PDT 2016,Fri May 06 15:40:26 PDT 2016,Fri May 06 14:57:38 PDT 2016,NA,NA,732,100% (1/1),100% (1/1),100% (1/1),60,Bachelors degree,Female,Caucasian,T7L6HaOaLW
3FO95NVK5CKIPV584LNKD26D066RSX,3ZYIH7REHFUYOPMHT2XD8M7SYCOO1B,Auction War - A Negotiation Game,Play a simple and quick negotiation game,game/ negotiation task/ questionnaires/ chrome web browser,$0.50 ,Fri May 06 09:09:26 PDT 2016,100,BatchId:2386401;,1800,14400,Fri May 06 14:52:02 PDT 2016,NA,NA,3OJSZ2ATDTG9OULC9DH84U0507Z57O,A1SO9R81HMMIQD,Approved,Fri May 06 11:39:13 PDT 2016,Fri May 06 11:50:29 PDT 2016,Fri May 06 15:50:29 PDT 2016,Fri May 06 14:57:38 PDT 2016,NA,NA,676,100% (1/1),100% (1/1),100% (1/1),62,Bachelors degree,Male,Caucasian,UWhinO34MC
